location_id,product_id,kpi_date,revenue,units_sold,avg_price,gross_margin_pct,units_per_day
2,90,2026-02-22,764.08,20,38.2,45.78,20
2,90,2026-02-23,473.93,11,43.08,27.4,11
2,90,2026-02-24,146.41,3,48.8,28.34,3
2,90,2026-02-25,610.12,13,46.93,45.49,13
2,90,2026-02-26,540.78,20,27.04,34.85,20
2,90,2026-02-27,102.17,3,34.06,43.51,3
2,90,2026-02-28,547.0,28,19.54,40.21,28
2,90,2026-03-01,929.49,37,25.12,33.5,37
2,90,2026-03-02,576.95,16,36.06,43.79,16
2,90,2026-03-03,685.64,19,36.09,28.45,19
2,90,2026-03-04,207.28,11,18.84,35.89,11
2,90,2026-03-05,276.48,7,39.5,35.64,7
2,90,2026-03-06,213.68,8,26.71,45.53,8
2,90,2026-03-07,93.35,1,93.35,35.54,1
2,90,2026-03-08,177.99,4,44.5,45.86,4
2,90,2026-03-09,342.85,25,13.71,42.15,25
2,90,2026-03-10,96.12,2,48.06,45.09,2
2,90,2026-03-11,47.25,2,23.63,39.37,2
2,90,2026-03-12,340.04,12,28.34,37.15,12
2,90,2026-03-13,791.7,30,26.39,44.28,30
2,90,2026-03-14,321.27,15,21.42,40.85,15
2,90,2026-03-15,627.35,14,44.81,36.26,14
2,90,2026-03-16,314.51,10,31.45,33.38,10
2,90,2026-03-17,499.34,20,24.97,44.64,20
2,109,2026-02-15,465.61,14,33.26,34.59,14
2,109,2026-02-16,211.63,13,16.28,33.43,13
2,109,2026-02-17,321.77,9,35.75,29.94,9
2,109,2026-02-18,294.79,7,42.11,36.37,7
2,109,2026-02-19,36.27,1,36.27,28.04,1
2,109,2026-02-20,162.72,6,27.12,47.23,6
2,109,2026-02-21,311.04,15,20.74,33.44,15
2,109,2026-02-22,131.72,3,43.91,38.57,3
2,109,2026-02-23,74.36,3,24.79,25.44,3
2,109,2026-02-24,130.01,3,43.34,39.89,3
2,109,2026-02-25,144.18,12,12.02,43.47,12
2,109,2026-02-26,98.47,7,14.07,27.36,7
2,109,2026-02-27,259.39,7,37.06,35.78,7
2,109,2026-02-28,130.77,2,65.39,42.22,2
2,109,2026-03-01,141.6,3,47.2,45.87,3
2,109,2026-03-02,259.83,8,32.48,36.46,8
2,109,2026-03-03,46.15,1,46.15,28.67,1
2,109,2026-03-04,388.7,10,38.87,47.05,10
2,109,2026-03-05,151.93,3,50.64,26.97,3
2,109,2026-03-06,276.67,6,46.11,35.56,6
2,109,2026-03-07,37.76,0,0.0,31.42,0
2,109,2026-03-08,256.15,5,51.23,45.92,5
2,109,2026-03-09,144.34,9,16.04,29.79,9
2,109,2026-03-10,89.2,4,22.3,37.85,4
2,109,2026-03-11,234.74,11,21.34,44.97,11
2,109,2026-03-12,163.53,5,32.71,44.02,5
2,109,2026-03-13,192.65,4,48.16,44.46,4
2,109,2026-03-14,132.6,3,44.2,40.12,3
2,109,2026-03-15,486.79,13,37.45,31.82,13
2,109,2026-03-16,185.14,17,10.89,35.36,17
2,109,2026-03-17,66.97,3,22.32,39.98,3
2,72,2026-02-15,1055.78,46,22.95,30.53,46
2,72,2026-02-16,58.74,2,29.37,26.59,2
2,72,2026-02-17,233.26,6,38.88,45.67,6
2,72,2026-02-18,499.16,14,35.65,33.22,14
2,72,2026-02-19,311.18,6,51.86,25.31,6
2,72,2026-02-20,253.12,10,25.31,36.11,10
2,72,2026-02-21,476.96,12,39.75,30.27,12
2,72,2026-02-22,597.09,16,37.32,31.39,16
2,72,2026-02-23,63.2,1,63.2,49.19,1
2,72,2026-02-24,514.69,15,34.31,33.63,15
2,72,2026-02-25,201.51,4,50.38,34.23,4
2,72,2026-02-26,245.0,10,24.5,41.86,10
2,72,2026-02-27,72.11,2,36.06,29.17,2
2,72,2026-02-28,351.76,12,29.31,49.9,12
2,72,2026-03-01,105.03,2,52.52,38.91,2
2,72,2026-03-02,362.54,18,20.14,48.03,18
2,72,2026-03-03,141.25,4,35.31,46.24,4
2,72,2026-03-04,134.57,7,19.22,49.8,7
2,72,2026-03-05,431.98,25,17.28,28.98,25
2,72,2026-03-06,509.01,12,42.42,35.03,12
2,72,2026-03-07,421.67,10,42.17,35.45,10
2,72,2026-03-08,508.03,22,23.09,34.08,22
2,72,2026-03-09,113.18,2,56.59,49.01,2
2,72,2026-03-10,463.39,20,23.17,38.39,20
2,72,2026-03-11,261.88,5,52.38,37.37,5
2,72,2026-03-12,399.72,9,44.41,36.24,9
2,72,2026-03-13,764.06,44,17.36,32.21,44
2,72,2026-03-14,518.39,22,23.56,36.6,22
2,72,2026-03-15,226.47,4,56.62,34.58,4
2,72,2026-03-16,512.94,10,51.29,35.26,10
2,72,2026-03-17,582.83,16,36.43,28.46,16
2,82,2026-02-15,131.3,2,65.65,39.99,2
2,82,2026-02-16,95.37,1,95.37,33.13,1
2,82,2026-02-17,43.84,1,43.84,36.8,1
2,82,2026-02-18,25.47,1,25.47,43.57,1
2,82,2026-02-19,128.49,3,42.83,38.8,3
2,82,2026-02-20,137.6,3,45.87,29.03,3
2,82,2026-02-21,85.73,1,85.73,29.38,1
2,82,2026-02-22,178.61,3,59.54,33.07,3
2,82,2026-02-23,53.14,1,53.14,30.18,1
2,82,2026-02-24,79.0,3,26.33,40.08,3
2,82,2026-02-25,145.33,3,48.44,49.32,3
2,82,2026-02-26,64.49,4,16.12,40.1,4
2,82,2026-02-27,59.92,1,59.92,28.98,1
2,82,2026-02-28,83.09,1,83.09,25.17,1
2,82,2026-03-01,19.75,0,0.0,46.68,0
2,82,2026-03-02,129.28,2,64.64,26.76,2
2,82,2026-03-03,60.62,2,30.31,42.9,2
2,82,2026-03-04,29.82,0,0.0,41.18,0
2,82,2026-03-05,88.71,8,11.09,37.02,8
2,82,2026-03-06,89.5,4,22.37,34.96,4
2,82,2026-03-07,139.79,3,46.6,34.08,3
2,82,2026-03-08,134.63,4,33.66,41.24,4
2,82,2026-03-09,71.6,4,17.9,28.65,4
2,82,2026-03-10,43.02,1,43.02,43.84,1
2,82,2026-03-11,19.79,1,19.79,35.32,1
2,82,2026-03-12,58.45,1,58.45,44.89,1
2,82,2026-03-13,45.35,3,15.12,41.05,3
2,82,2026-03-14,26.39,0,0.0,37.29,0
2,82,2026-03-15,62.64,3,20.88,32.38,3
2,82,2026-03-16,82.32,1,82.32,42.49,1
2,82,2026-03-17,92.61,2,46.31,44.03,2
2,98,2026-02-15,41.68,1,41.68,30.53,1
2,98,2026-02-16,52.49,2,26.25,32.28,2
2,98,2026-02-17,138.63,8,17.33,40.85,8
2,98,2026-02-18,85.76,3,28.59,32.37,3
2,98,2026-02-19,109.68,2,54.84,28.66,2
2,98,2026-02-20,53.54,2,26.77,40.92,2
2,98,2026-02-21,19.35,1,19.35,32.57,1
2,98,2026-02-22,116.11,5,23.22,43.03,5
2,98,2026-02-23,119.13,2,59.57,35.15,2
2,98,2026-02-24,102.33,6,17.05,33.61,6
2,98,2026-02-25,31.13,0,0.0,32.86,0
2,98,2026-02-26,50.29,1,50.29,37.13,1
2,98,2026-02-27,35.79,1,35.79,29.38,1
2,98,2026-02-28,150.82,14,10.77,48.67,14
2,98,2026-03-01,78.79,3,26.26,30.61,3
2,98,2026-03-02,42.38,1,42.38,44.73,1
2,98,2026-03-03,89.53,3,29.84,36.48,3
2,98,2026-03-04,152.52,3,50.84,46.0,3
2,98,2026-03-05,134.35,3,44.78,38.1,3
2,98,2026-03-06,33.65,1,33.65,41.61,1
2,98,2026-03-07,73.5,5,14.7,33.24,5
2,98,2026-03-08,23.68,0,0.0,38.37,0
2,98,2026-03-09,116.37,2,58.18,49.26,2
2,98,2026-03-10,16.41,0,0.0,31.2,0
2,98,2026-03-11,35.37,0,0.0,42.24,0
2,98,2026-03-12,102.64,5,20.53,42.24,5
2,98,2026-03-13,84.97,7,12.14,40.23,7
2,98,2026-03-14,113.05,8,14.13,29.75,8
2,98,2026-03-15,178.73,14,12.77,47.58,14
2,98,2026-03-16,94.74,7,13.53,30.69,7
2,98,2026-03-17,95.14,2,47.57,36.61,2
2,120,2026-02-15,625.35,15,41.69,32.97,15
2,120,2026-02-16,503.27,28,17.97,27.91,28
2,120,2026-02-17,116.32,6,19.39,38.56,6
2,120,2026-02-18,237.14,8,29.64,39.23,8
2,120,2026-02-19,560.21,12,46.68,27.79,12
2,120,2026-02-20,795.48,19,41.87,29.87,19
2,120,2026-02-21,980.67,28,35.02,36.41,28
2,120,2026-02-22,76.47,1,76.47,40.03,1
2,120,2026-02-23,454.76,26,17.49,37.68,26
2,120,2026-02-24,447.14,9,49.68,32.49,9
2,120,2026-02-25,805.09,40,20.13,31.88,40
2,120,2026-02-26,482.29,21,22.97,36.0,21
2,120,2026-02-27,1007.33,21,47.97,37.19,21
2,120,2026-02-28,393.61,8,49.2,36.76,8
2,120,2026-03-01,299.9,23,13.04,35.8,23
2,120,2026-03-02,292.34,6,48.72,36.08,6
2,120,2026-03-03,515.13,16,32.2,29.57,16
2,120,2026-03-04,817.11,20,40.86,30.33,20
2,120,2026-03-05,483.93,21,23.04,38.26,21
2,120,2026-03-06,117.25,5,23.45,40.24,5
2,120,2026-03-07,607.61,37,16.42,28.91,37
2,120,2026-03-08,839.27,20,41.96,46.31,20
2,120,2026-03-09,554.75,34,16.32,48.92,34
2,120,2026-03-10,753.89,20,37.69,44.72,20
2,120,2026-03-11,553.68,26,21.3,48.32,26
2,120,2026-03-12,470.18,10,47.02,32.59,10
2,120,2026-03-13,182.97,7,26.14,33.85,7
2,120,2026-03-14,791.57,28,28.27,35.63,28
2,120,2026-03-15,624.82,23,27.17,44.06,23
2,120,2026-03-16,418.11,8,52.26,33.84,8
2,120,2026-03-17,819.73,16,51.23,44.18,16
2,92,2026-02-15,91.64,2,45.82,30.22,2
2,92,2026-02-16,517.22,23,22.49,34.34,23
2,92,2026-02-17,255.34,6,42.56,33.14,6
2,92,2026-02-18,478.01,26,18.38,30.37,26
2,92,2026-02-19,388.15,8,48.52,27.67,8
2,92,2026-02-20,193.25,8,24.16,36.99,8
2,92,2026-02-21,708.84,24,29.54,49.28,24
2,92,2026-02-22,91.16,2,45.58,42.2,2
2,92,2026-02-23,597.45,20,29.87,32.0,20
2,92,2026-02-24,496.61,19,26.14,27.54,19
2,92,2026-02-25,513.59,24,21.4,34.24,24
2,92,2026-02-26,671.11,46,14.59,28.36,46
2,92,2026-02-27,586.39,25,23.46,44.38,25
2,92,2026-02-28,403.44,25,16.14,28.76,25
2,92,2026-03-01,410.09,22,18.64,27.2,22
2,92,2026-03-02,204.2,6,34.03,44.07,6
2,92,2026-03-03,230.96,7,32.99,32.29,7
2,92,2026-03-04,74.54,1,74.54,26.7,1
2,92,2026-03-05,576.71,14,41.19,32.85,14
2,92,2026-03-06,554.52,12,46.21,36.15,12
2,92,2026-03-07,839.94,48,17.5,36.71,48
2,92,2026-03-08,403.16,17,23.72,41.94,17
2,92,2026-03-09,495.71,24,20.65,43.69,24
2,92,2026-03-10,52.59,3,17.53,35.27,3
2,92,2026-03-11,264.22,8,33.03,26.2,8
2,92,2026-03-12,447.87,9,49.76,37.81,9
2,92,2026-03-13,67.27,2,33.63,25.8,2
2,92,2026-03-14,493.97,11,44.91,44.75,11
2,92,2026-03-15,523.61,15,34.91,40.86,15
2,92,2026-03-16,570.52,17,33.56,49.36,17
2,92,2026-03-17,701.53,22,31.89,44.96,22
3,191,2026-02-15,941.58,69,13.65,48.06,69
3,191,2026-02-16,572.33,11,52.03,43.8,11
3,191,2026-02-17,810.05,29,27.93,31.92,29
3,191,2026-02-18,467.64,10,46.76,43.47,10
3,191,2026-02-19,642.55,49,13.11,41.2,49
3,191,2026-02-20,322.66,10,32.27,42.31,10
3,191,2026-02-21,921.82,33,27.93,25.54,33
3,191,2026-02-22,633.24,61,10.38,45.71,61
3,191,2026-02-23,76.73,4,19.18,35.68,4
3,191,2026-02-24,245.89,12,20.49,41.86,12
3,191,2026-02-25,339.39,11,30.85,41.64,11
3,191,2026-02-26,563.65,17,33.16,33.87,17
3,191,2026-02-27,784.61,17,46.15,28.82,17
3,191,2026-02-28,1030.86,56,18.41,29.54,56
3,191,2026-03-01,108.27,3,36.09,46.12,3
3,191,2026-03-02,729.14,23,31.7,48.87,23
3,191,2026-03-03,310.86,13,23.91,30.75,13
3,191,2026-03-04,198.63,8,24.83,35.61,8
3,191,2026-03-05,250.02,5,50.0,30.43,5
3,191,2026-03-06,310.92,20,15.55,47.47,20
3,191,2026-03-07,535.83,12,44.65,34.38,12
3,191,2026-03-08,529.52,13,40.73,43.5,13
3,191,2026-03-09,406.64,14,29.05,34.98,14
3,191,2026-03-10,212.68,8,26.59,45.36,8
3,191,2026-03-11,118.65,6,19.78,47.83,6
3,191,2026-03-12,640.65,43,14.9,43.92,43
3,191,2026-03-13,149.91,5,29.98,40.12,5
3,191,2026-03-14,920.7,40,23.02,29.77,40
3,191,2026-03-15,1203.49,28,42.98,34.0,28
3,191,2026-03-16,270.9,18,15.05,36.42,18
3,191,2026-03-17,68.19,1,68.19,35.01,1
3,164,2026-02-15,104.22,4,26.06,48.64,4
3,164,2026-02-16,72.81,2,36.41,46.2,2
3,164,2026-02-17,37.86,0,0.0,27.11,0
3,164,2026-02-18,68.87,2,34.44,36.78,2
3,164,2026-02-19,104.37,4,26.09,41.18,4
3,164,2026-02-20,38.73,2,19.37,31.22,2
3,164,2026-02-21,71.23,4,17.81,28.89,4
3,164,2026-02-22,94.22,2,47.11,26.53,2
3,164,2026-02-23,89.31,2,44.66,41.52,2
3,164,2026-02-24,35.46,1,35.46,28.94,1
3,164,2026-02-25,23.57,0,0.0,49.13,0
3,164,2026-02-26,70.45,1,70.45,29.54,1
3,164,2026-02-27,82.03,5,16.41,29.06,5
3,164,2026-02-28,67.49,3,22.5,40.63,3
3,164,2026-03-01,135.23,6,22.54,33.03,6
3,164,2026-03-02,79.41,3,26.47,47.22,3
3,164,2026-03-03,8.7,0,0.0,47.84,0
3,164,2026-03-04,9.52,0,0.0,39.96,0
3,164,2026-03-05,47.22,2,23.61,25.37,2
3,164,2026-03-06,79.51,5,15.9,49.7,5
3,164,2026-03-07,21.92,0,0.0,49.58,0
3,164,2026-03-08,106.72,3,35.57,28.36,3
3,164,2026-03-09,66.83,1,66.83,32.79,1
3,164,2026-03-10,45.38,0,0.0,28.2,0
3,164,2026-03-11,57.44,2,28.72,40.34,2
3,164,2026-03-12,82.16,2,41.08,43.72,2
3,164,2026-03-13,86.83,4,21.71,30.48,4
3,164,2026-03-14,25.49,0,0.0,30.64,0
3,164,2026-03-15,19.96,1,19.96,35.1,1
3,164,2026-03-16,85.91,6,14.32,30.66,6
3,164,2026-03-17,22.57,0,0.0,33.22,0
3,192,2026-02-15,447.22,12,37.27,38.0,12
3,192,2026-02-16,201.37,4,50.34,44.0,4
3,192,2026-02-17,82.98,3,27.66,41.53,3
3,192,2026-02-18,232.51,4,58.13,25.86,4
3,192,2026-02-19,366.06,14,26.15,26.2,14
3,192,2026-02-20,86.99,5,17.4,28.57,5
3,192,2026-02-21,37.55,0,0.0,29.05,0
3,192,2026-02-22,155.86,4,38.96,37.1,4
3,192,2026-02-23,137.57,3,45.86,45.42,3
3,192,2026-02-24,210.82,7,30.12,30.37,7
3,192,2026-02-25,224.11,7,32.02,27.95,7
3,192,2026-02-26,109.02,2,54.51,48.1,2
3,192,2026-02-27,123.39,2,61.69,31.38,2
3,192,2026-02-28,392.09,13,30.16,38.72,13
3,192,2026-03-01,359.31,9,39.92,33.56,9
3,192,2026-03-02,210.25,16,13.14,34.14,16
3,192,2026-03-03,235.49,4,58.87,28.16,4
3,192,2026-03-04,90.63,3,30.21,27.78,3
3,192,2026-03-05,170.05,7,24.29,46.83,7
3,192,2026-03-06,106.01,3,35.34,49.61,3
3,192,2026-03-07,56.72,1,56.72,37.62,1
3,192,2026-03-08,207.48,4,51.87,49.96,4
3,192,2026-03-09,90.52,2,45.26,30.55,2
3,192,2026-03-10,23.85,0,0.0,33.85,0
3,192,2026-03-11,205.29,12,17.11,46.5,12
3,192,2026-03-12,205.07,4,51.27,34.07,4
3,192,2026-03-13,103.21,2,51.6,38.27,2
3,192,2026-03-14,185.09,13,14.24,29.14,13
3,192,2026-03-15,283.08,8,35.39,46.08,8
3,192,2026-03-16,286.0,17,16.82,48.55,17
3,192,2026-03-17,252.75,5,50.55,31.96,5
3,181,2026-02-15,115.62,2,57.81,32.41,2
3,181,2026-02-16,77.98,1,77.98,47.34,1
3,181,2026-02-17,54.88,3,18.29,48.45,3
3,181,2026-02-18,6.91,0,0.0,38.89,0
3,181,2026-02-19,39.09,0,0.0,40.33,0
3,181,2026-02-20,101.15,8,12.64,35.26,8
3,181,2026-02-21,24.11,0,0.0,44.11,0
3,181,2026-02-22,107.98,2,53.99,31.06,2
3,181,2026-02-23,87.67,2,43.84,34.77,2
3,181,2026-02-24,21.19,0,0.0,26.76,0
3,181,2026-02-25,100.02,4,25.0,47.32,4
3,181,2026-02-26,16.88,0,0.0,48.61,0
3,181,2026-02-27,19.27,0,0.0,41.81,0
3,181,2026-02-28,98.69,9,10.97,27.93,9
3,181,2026-03-01,52.77,3,17.59,40.71,3
3,181,2026-03-02,50.41,1,50.41,32.47,1
3,181,2026-03-03,16.17,0,0.0,36.36,0
3,181,2026-03-04,11.45,0,0.0,47.76,0
3,181,2026-03-05,32.67,1,32.67,49.7,1
3,181,2026-03-06,37.18,0,0.0,27.82,0
3,181,2026-03-07,64.14,1,64.14,46.91,1
3,181,2026-03-08,87.77,2,43.89,43.96,2
3,181,2026-03-09,29.32,2,14.66,49.94,2
3,181,2026-03-10,56.61,1,56.61,34.06,1
3,181,2026-03-11,74.25,2,37.12,45.92,2
3,181,2026-03-12,107.92,4,26.98,40.95,4
3,181,2026-03-13,88.07,4,22.02,43.1,4
3,181,2026-03-14,43.99,2,21.99,37.7,2
3,181,2026-03-15,63.82,1,63.82,49.58,1
3,181,2026-03-16,13.85,0,0.0,45.15,0
3,181,2026-03-17,27.7,0,0.0,39.78,0
3,142,2026-02-15,315.31,22,14.33,44.52,22
3,142,2026-02-16,242.15,7,34.59,45.94,7
3,142,2026-02-17,182.71,5,36.54,48.13,5
3,142,2026-02-18,162.21,4,40.55,39.76,4
3,142,2026-02-19,323.96,6,53.99,39.39,6
3,142,2026-02-20,61.01,1,61.01,34.02,1
3,142,2026-02-21,264.71,5,52.94,35.55,5
3,142,2026-02-22,184.03,4,46.01,33.68,4
3,142,2026-02-23,284.72,6,47.45,39.33,6
3,142,2026-02-24,193.12,4,48.28,45.33,4
3,142,2026-02-25,226.31,5,45.26,41.73,5
3,142,2026-02-26,30.17,0,0.0,25.6,0
3,142,2026-02-27,307.17,22,13.96,48.02,22
3,142,2026-02-28,389.81,9,43.31,46.24,9
3,142,2026-03-01,158.92,3,52.97,33.6,3
3,142,2026-03-02,372.07,18,20.67,36.15,18
3,142,2026-03-03,39.34,1,39.34,49.77,1
3,142,2026-03-04,101.57,2,50.79,30.23,2
3,142,2026-03-05,230.31,7,32.9,33.05,7
3,142,2026-03-06,132.42,5,26.48,45.39,5
3,142,2026-03-07,336.55,7,48.08,33.34,7
3,142,2026-03-08,304.3,7,43.47,45.91,7
3,142,2026-03-09,101.63,2,50.82,27.53,2
3,142,2026-03-10,214.63,6,35.77,32.82,6
3,142,2026-03-11,173.61,9,19.29,34.57,9
3,142,2026-03-12,115.56,3,38.52,33.76,3
3,142,2026-03-13,299.98,6,50.0,43.87,6
3,142,2026-03-14,427.84,18,23.77,27.79,18
3,142,2026-03-15,262.04,5,52.41,42.51,5
3,142,2026-03-16,219.72,5,43.94,38.46,5
3,142,2026-03-17,174.19,4,43.55,29.97,4
3,147,2026-02-15,24.76,0,0.0,46.92,0
3,147,2026-02-16,65.3,3,21.77,42.9,3
3,147,2026-02-17,91.9,3,30.63,48.03,3
3,147,2026-02-18,23.77,0,0.0,45.36,0
3,147,2026-02-19,147.02,6,24.5,39.25,6
3,147,2026-02-20,24.05,0,0.0,36.06,0
3,147,2026-02-21,19.89,0,0.0,41.69,0
3,147,2026-02-22,61.07,2,30.54,45.83,2
3,147,2026-02-23,160.66,8,20.08,30.65,8
3,147,2026-02-24,103.88,5,20.78,25.31,5
3,147,2026-02-25,49.16,4,12.29,40.31,4
3,147,2026-02-26,111.41,4,27.85,38.78,4
3,147,2026-02-27,82.93,3,27.64,46.2,3
3,147,2026-02-28,123.93,3,41.31,47.22,3
3,147,2026-03-01,204.26,5,40.85,42.67,5
3,147,2026-03-02,148.47,3,49.49,31.59,3
3,147,2026-03-03,61.73,1,61.73,48.42,1
3,147,2026-03-04,49.29,2,24.64,48.95,2
3,147,2026-03-05,24.05,0,0.0,49.66,0
3,147,2026-03-06,36.34,1,36.34,28.22,1
3,147,2026-03-07,197.74,4,49.44,37.69,4
3,147,2026-03-08,103.53,4,25.88,45.18,4
3,147,2026-03-09,95.72,2,47.86,42.94,2
3,147,2026-03-10,83.92,2,41.96,49.63,2
3,147,2026-03-11,70.81,2,35.4,26.33,2
3,147,2026-03-12,97.28,3,32.43,35.9,3
3,147,2026-03-13,137.58,8,17.2,39.0,8
3,147,2026-03-14,112.96,9,12.55,33.69,9
3,147,2026-03-15,162.78,10,16.28,42.05,10
3,147,2026-03-16,20.4,0,0.0,39.24,0
3,147,2026-03-17,157.47,4,39.37,42.84,4
3,161,2026-02-15,580.36,15,38.69,48.57,15
3,161,2026-02-16,977.12,52,18.79,36.3,52
3,161,2026-02-17,645.87,17,37.99,33.26,17
3,161,2026-02-18,647.18,14,46.23,48.66,14
3,161,2026-02-19,218.79,6,36.46,42.03,6
3,161,2026-02-20,334.67,32,10.46,40.24,32
3,161,2026-02-21,811.81,33,24.6,27.99,33
3,161,2026-02-22,1166.96,33,35.36,38.24,33
3,161,2026-02-23,742.58,18,41.25,31.22,18
3,161,2026-02-24,579.29,14,41.38,29.48,14
3,161,2026-02-25,251.76,6,41.96,37.37,6
3,161,2026-02-26,143.54,10,14.35,48.65,10
3,161,2026-02-27,574.57,11,52.23,34.69,11
3,161,2026-02-28,569.17,15,37.94,28.46,15
3,161,2026-03-01,562.48,40,14.06,33.88,40
3,161,2026-03-02,823.9,18,45.77,37.49,18
3,161,2026-03-03,245.63,9,27.29,30.67,9
3,161,2026-03-04,771.68,21,36.75,33.49,21
3,161,2026-03-05,717.5,23,31.2,25.51,23
3,161,2026-03-06,566.03,11,51.46,26.48,11
3,161,2026-03-07,487.45,29,16.81,49.09,29
3,161,2026-03-08,730.85,71,10.29,34.62,71
3,161,2026-03-09,86.82,1,86.82,39.08,1
3,161,2026-03-10,747.39,15,49.83,29.71,15
3,161,2026-03-11,523.59,30,17.45,30.46,30
3,161,2026-03-12,408.06,9,45.34,47.82,9
3,161,2026-03-13,569.98,17,33.53,47.29,17
3,161,2026-03-14,824.68,18,45.82,29.44,18
3,161,2026-03-15,270.1,6,45.02,25.76,6
3,161,2026-03-16,108.03,3,36.01,48.95,3
3,161,2026-03-17,1017.92,24,42.41,32.79,24
3,152,2026-02-15,298.3,12,24.86,29.51,12
3,152,2026-02-16,406.25,8,50.78,37.44,8
3,152,2026-02-17,552.88,11,50.26,48.0,11
3,152,2026-02-18,756.65,16,47.29,38.7,16
3,152,2026-02-19,368.65,13,28.36,27.91,13
3,152,2026-02-20,470.91,20,23.55,34.14,20
3,152,2026-02-21,273.55,6,45.59,29.71,6
3,152,2026-02-22,450.0,18,25.0,47.92,18
3,152,2026-02-23,738.19,17,43.42,47.74,17
3,152,2026-02-24,491.92,11,44.72,27.47,11
3,152,2026-02-25,442.14,12,36.85,33.01,12
3,152,2026-02-26,342.3,10,34.23,38.3,10
3,152,2026-02-27,331.57,10,33.16,30.02,10
3,152,2026-02-28,398.1,14,28.44,29.95,14
3,152,2026-03-01,981.59,36,27.27,35.88,36
3,152,2026-03-02,123.74,11,11.25,27.61,11
3,152,2026-03-03,420.32,12,35.03,32.65,12
3,152,2026-03-04,673.11,16,42.07,44.27,16
3,152,2026-03-05,518.62,16,32.41,26.04,16
3,152,2026-03-06,658.4,29,22.7,39.69,29
3,152,2026-03-07,891.62,28,31.84,41.02,28
3,152,2026-03-08,733.19,23,31.88,26.18,23
3,152,2026-03-09,271.2,15,18.08,49.1,15
3,152,2026-03-10,80.78,1,80.78,46.84,1
3,152,2026-03-11,467.43,15,31.16,29.46,15
3,152,2026-03-12,329.29,8,41.16,47.77,8
3,152,2026-03-13,119.24,2,59.62,47.31,2
3,152,2026-03-14,686.58,53,12.95,30.09,53
3,152,2026-03-15,255.39,7,36.48,25.39,7
3,152,2026-03-16,685.04,37,18.51,42.23,37
3,152,2026-03-17,725.12,71,10.21,31.01,71
3,183,2026-02-15,1598.51,36,44.4,49.61,36
3,183,2026-02-16,1652.79,38,43.49,34.29,38
3,183,2026-02-17,1796.37,152,11.82,28.54,152
3,183,2026-02-18,542.69,14,38.76,47.05,14
3,183,2026-02-19,990.5,30,33.02,46.59,30
3,183,2026-02-20,1196.41,65,18.41,46.97,65
3,183,2026-02-21,1568.77,75,20.92,42.26,75
3,183,2026-02-22,938.73,35,26.82,31.95,35
3,183,2026-02-23,1660.19,38,43.69,37.21,38
3,183,2026-02-24,927.71,26,35.68,34.89,26
3,183,2026-02-25,1263.53,45,28.08,41.57,45
3,183,2026-02-26,395.74,11,35.98,27.88,11
3,183,2026-02-27,1515.68,51,29.72,29.58,51
3,183,2026-02-28,972.42,20,48.62,31.41,20
3,183,2026-03-01,1680.95,35,48.03,34.96,35
3,183,2026-03-02,1016.56,47,21.63,39.25,47
3,183,2026-03-03,254.09,17,14.95,45.57,17
3,183,2026-03-04,1295.4,26,49.82,38.87,26
3,183,2026-03-05,802.87,53,15.15,49.89,53
3,183,2026-03-06,877.23,61,14.38,30.72,61
3,183,2026-03-07,1902.88,109,17.46,44.06,109
3,183,2026-03-08,1914.62,97,19.74,40.38,97
3,183,2026-03-09,852.65,54,15.79,39.93,54
3,183,2026-03-10,154.39,3,51.46,44.17,3
3,183,2026-03-11,389.66,21,18.56,32.95,21
3,183,2026-03-12,1125.45,23,48.93,33.53,23
3,183,2026-03-13,1513.08,32,47.28,33.75,32
3,183,2026-03-14,514.05,14,36.72,34.78,14
3,183,2026-03-15,512.73,23,22.29,26.59,23
3,183,2026-03-16,400.95,22,18.22,41.45,22
3,183,2026-03-17,882.21,19,46.43,26.73,19
3,144,2026-02-15,327.43,10,32.74,38.92,10
3,144,2026-02-16,198.44,4,49.61,26.42,4
3,144,2026-02-17,800.89,30,26.7,38.36,30
3,144,2026-02-18,696.35,41,16.98,48.32,41
3,144,2026-02-19,448.21,28,16.01,27.59,28
3,144,2026-02-20,264.6,10,26.46,39.07,10
3,144,2026-02-21,917.07,22,41.69,27.99,22
3,144,2026-02-22,329.29,9,36.59,39.09,9
3,144,2026-02-23,134.62,3,44.87,47.77,3
3,144,2026-02-24,868.25,24,36.18,32.06,24
3,144,2026-02-25,685.02,24,28.54,43.7,24
3,144,2026-02-26,567.09,16,35.44,33.63,16
3,144,2026-02-27,943.09,33,28.58,47.99,33
3,144,2026-02-28,266.84,8,33.35,34.0,8
3,144,2026-03-01,292.73,8,36.59,29.36,8
3,144,2026-03-02,1099.11,21,52.34,47.05,21
3,144,2026-03-03,421.72,38,11.1,45.14,38
3,144,2026-03-04,157.26,5,31.45,42.77,5
3,144,2026-03-05,534.2,27,19.79,35.06,27
3,144,2026-03-06,761.48,31,24.56,48.55,31
3,144,2026-03-07,540.08,20,27.0,43.34,20
3,144,2026-03-08,627.13,24,26.13,34.09,24
3,144,2026-03-09,348.26,13,26.79,43.08,13
3,144,2026-03-10,222.7,11,20.25,29.77,11
3,144,2026-03-11,201.2,4,50.3,41.48,4
3,144,2026-03-12,676.02,14,48.29,38.71,14
3,144,2026-03-13,709.47,26,27.29,41.1,26
